,offer_id,offer_date,price,make,model,version,generation,eng_capacity,eng_power,mileage,body,country_of_origin,gearbox,fuel,prod_year,doors,seats,color,condition
5453,6081323689,"19:39, 1 marca 2021",36900.0,Volkswagen,Passat CC,1.8 TSI DSG,Nie podano,1798.0,160.0,107568,Sedan,Polska,Automatyczna,Benzyna,2010,4.0,4.0,Brązowy,Używane
5454,6077376504,"19:39, 1 marca 2021",13500.0,Citroën,C4 Picasso,2.0 HDi Equilibre Exclusive,I (2006-2013),1997.0,136.0,168000,Minivan,Francja,Automatyczna,Diesel,2008,5.0,5.0,Czarny,Używane
5455,6081790017,"19:38, 1 marca 2021",33900.0,Ford,Kuga,I (2008-2012),I (2008-2012),1997.0,140.0,136000,SUV,Belgia,Manualna,Diesel,2009,5.0,5.0,Srebrny,Używane
5456,6082823270,"19:37, 1 marca 2021",18250.0,Volvo,V50,Nie podano,Nie podano,1560.0,109.0,250000,Kombi,Niemcy,Manualna,Diesel,2009,5.0,5.0,Czarny,Używane
5457,6082823197,"19:36, 1 marca 2021",20900.0,Škoda,Yeti,Nie podano,Nie podano,1197.0,105.0,213000,SUV,Nie podano,Manualna,Benzyna,2011,5.0,5.0,Niebieski,Używane
5458,6082402177,"19:36, 1 marca 2021",24999.0,Volkswagen,Touareg,3.0 V6 TDI Tiptr,I (2002-2010),2967.0,224.0,208300,SUV,Niemcy,Automatyczna,Diesel,2006,5.0,5.0,Czarny,Używane
5459,6082822453,"19:36, 1 marca 2021",32900.0,Mercedes-Benz,CLK,Coupe 320 CDI 7G-TRONIC,W209 (2002-),2987.0,224.0,321000,Coupe,Nie podano,Automatyczna,Diesel,2007,2.0,4.0,Czarny,Używane
5460,6082162720,"19:35, 1 marca 2021",149899.0,Škoda,Superb,Nie podano,III (2015-),1968.0,200.0,1,Kombi,Polska,Automatyczna,Diesel,2020,5.0,5.0,Szary,Nowe
5461,6082401570,"19:34, 1 marca 2021",68900.0,Škoda,Superb,2.0 TDI Sportline,III (2015-),1968.0,150.0,164500,Kombi,Niemcy,Manualna,Diesel,2017,5.0,5.0,Czarny,Używane
5462,6082823151,"19:34, 1 marca 2021",29900.0,Ford,C-MAX,Nie podano,II (2010-),1596.0,120.0,176000,Minivan,Nie podano,Manualna,Benzyna+LPG,2013,5.0,,Srebrny,Używane
5463,6082822910,"19:34, 1 marca 2021",30500.0,Toyota,Avensis,2.0 Prestige MS,III (2009-),1987.0,152.0,205000,Kombi,Polska,Automatyczna,Benzyna+LPG,2009,5.0,5.0,Czarny,Używane
5464,6082823033,"19:33, 1 marca 2021",28000.0,Mazda,6,2.5 Sport,II (2007-2013),2499.0,170.0,250000,Sedan,Nie podano,Manualna,Benzyna+LPG,2010,5.0,5.0,Srebrny,Używane
5465,6082823112,"19:32, 1 marca 2021",21900.0,Suzuki,Swift,Nie podano,V (2010-2017),1242.0,94.0,125087,Auta miejskie,Niemcy,Manualna,Benzyna,2011,3.0,4.0,Czerwony,Używane
5466,6082822765,"19:32, 1 marca 2021",14500.0,Seat,Alhambra,1.8T Sport,I (1996-2010),1781.0,150.0,210000,Minivan,Nie podano,Manualna,Benzyna,2004,5.0,7.0,Szary,Używane
